Name,League,Division,Team id,points,OR
Guillaume Rouyer,8,72,5087565,73,662
Christophe Decker,8,72,620957,73,419343
Andrew Smith,8,72,12979,70,202286
Milan Gligorijević,8,72,14376,63,640545
Suhail Sharif,8,72,5687184,61,664600
Cam Anderson,8,72,21237,57,654349
Nithin Muthazhahan,8,72,3741420,55,1103833
WAEL JOUDA,8,72,101954,55,1656324
Jason Pike,8,72,1458591,54,399934
James P,8,72,4504,52,207591
tony wambua,8,72,2993069,51,3180852
Gabriel Nyah,8,72,2016285,49,146132
Tom Wilkinson,8,72,5615751,47,1418649
Ian Macleod,8,72,982157,47,2337536
Rob Cottrell,8,72,948802,45,2910640
Anshul Roy,8,72,53703,43,1141874
ramy mostafa,8,72,4160761,41,5949040
Eddie Mo,8,72,26762,40,600616
Sujan Bhowmick,8,73,3968488,84,104749
Kerime Rehberg,8,73,2276731,72,217363
Billy Owen,8,73,1655,69,22480
aj k4rth!k,8,73,6515503,65,186785
Lucas Wong,8,73,88541,63,358082
Tony Watkins,8,73,1855114,61,181966
Patricio Campbell,8,73,2313280,60,451498
Stuart Lonergan,8,73,616068,58,1303386
David Brown,8,73,186374,57,643343
Emmanuel Prakash,8,73,8045695,57,1112195
Thongsavath Sirimanotham,8,73,1210828,57,1791468
Mohammad Matin Sororian,8,73,1248835,55,846991
Mark Campbell,8,73,5524864,55,2389481
Ross Perkins,8,73,2383997,54,191363
Lawrence Sutton,8,73,360745,54,727523
Wilson Goh,8,73,727636,51,1112823
Tom Harrison,8,73,118840,45,714087
Rafi Ramlee,8,73,753117,43,1590365
Bjørn-Olav Muggerud,8,73,8106521,42,1492888
Gregory Capon,8,73,116552,33,3760670
Vinait Thorat,8,74,5198,87,8043
soham daga,8,74,564061,84,38973
Matthew Yates,8,74,94705,76,67263
Iwona Flis,8,74,5142209,73,65437
Kuma I,8,74,131921,66,328502
Aiman Said,8,74,1028407,65,1378162
Ifeanyi Eluemunor,8,74,3852749,60,1284729
Mohsen Shams,8,74,308051,57,455784
Antonio Cardoso,8,74,1541050,57,1188974
Kevan Thorpe,8,74,3637899,55,2296583
Abdul Qadri,8,74,362440,54,244263
Neil Jones,8,74,27344,52,1156592
James Mills,8,74,24439,51,885309
Jason Deely,8,74,3439759,51,1328637
Gavin Keogh,8,74,2854367,48,3569716
Vuk Ivanovic,8,74,161809,47,736424
Maz Ai,8,74,3699341,45,1582820
Khaled Gamal,8,74,2405085,44,722487
R Webb,8,74,469406,36,4615470
Enenta Rapheal,8,74,1585085,27,6623251
Habtu,8,75,7916940,76,943948
Jack Lane,8,75,4937331,72,89409
Jevta bez F,8,75,778823,72,854107
Paul Cabaniuk,8,75,1653022,70,45954
Heena P,8,75,2295502,69,574047
Ricky Popat,8,75,7141812,68,487641
Rocco Hembry,8,75,6039774,67,561546
Ezi ©,8,75,414340,62,931530
philip kelly,8,75,15548,61,542080
Kevin Kaptein,8,75,5895124,57,3478458
Matthew Turner,8,75,816715,57,4537330
abuzayn sariman,8,75,4753873,54,4737375
Zul Husaini,8,75,1173459,53,4335013
Gbolahan Cannon Stars,8,75,4185807,50,1901922
Eskil Sandvik Aasen,8,75,4359191,49,5329099
Erlend Kristiansen,8,75,8009441,46,1809125
Ronan Stirrat,8,75,3370722,42,3392906
Jack Evans,8,75,1172533,42,6919728
andy tyrie,8,75,4565421,31,5891868
Court VanTassell,8,75,9393535,31,5927814
Haf Afolabi,8,76,425661,80,30046
Predrag Nikolic,8,76,52874,79,95122
David Allen,8,76,144985,73,84369
Dean Armitage,8,76,1554401,70,718464
Harrison Ward,8,76,42564,66,319929
Abhishek Ghosh,8,76,358548,62,614768
Connor Radford,8,76,3922772,57,901005
Michael Telfer,8,76,694515,57,2571540
Peter Daniel Baer,8,76,1040484,56,289818
Elliott Hodgeon,8,76,4807526,55,658776
Tassos Zaf,8,76,356403,55,748840
Will Hawkes,8,76,170442,54,447929
Hugh Markham,8,76,4489788,54,556951
Mark H,8,76,3140356,54,1250083
Mintu Kumar Baruya,8,76,2145378,53,345289
Da Kril,8,76,780925,52,1199088
Matt Lubin,8,76,182789,43,897231
Matthew Robinson,8,76,153452,40,3860340
Katie Sanders,8,76,3438496,37,529584
Deleted Player,8,76,2003849,32,0
WE ARE ONE,8,77,14552,73,132394
Richard Johnson,8,77,2427,69,170813
George Thornton,8,77,178330,67,84369
Paul Pimm,8,77,405492,66,278517
Adam Astrand,8,77,52687,66,471065
Oaa OaaOaaa,8,77,366946,65,149902
Kristian Merritt,8,77,2309523,63,596941
Paul Hie,8,77,2989064,61,2122005
Simos Chavos,8,77,2725501,60,982016
Robin nr,8,77,257450,60,2010292
Dirk NoMo',8,77,751653,58,1482115
Dhiren Zien,8,77,5923560,54,1387517
Nakul Regmi,8,77,2323542,53,2437607
Gavin Moger,8,77,3712743,48,948578
George Hayes,8,77,4923562,48,1091636
Daryl Johnson,8,77,1113494,47,886982
Chas Woodley,8,77,1320112,47,1558071
Bjoern Miszka,8,77,1058879,44,2665808
Samik Roy,8,77,1191843,43,1500427
Nikhil Chhokar,8,77,9371985,38,6820314
Andreas Jacobsen,8,78,456382,81,49664
Gareth Arnold,8,78,7345107,76,116021
Akshay Gadgil,8,78,1433451,72,49894
kieran williams,8,78,525502,68,766610
Samujjwal Sahu,8,78,290475,67,14719
Siddhesh Vartak,8,78,9722,66,202069
Alex Adams,8,78,425912,64,323726
Stephen Hagen,8,78,3242673,62,334130
V G,8,78,3225535,61,1376419
Gadi Rapaport,8,78,475229,60,912831
Janie Grrr,8,78,1010736,56,1387517
Rayvo Huncho,8,78,3780978,54,2282469
Gerard McGann,8,78,4986478,52,388072
David Sangtania,8,78,1512515,52,809395
Kennneth Megill,8,78,390730,48,2291314
Osadolor Omoregie,8,78,3839,47,1875895
Meet Rajani,8,78,183717,46,3452575
Shane Ivell,8,78,3908793,37,4721079
Christopher Abel,8,78,1575901,33,3472180
Jeffin Jose,8,78,93454,27,9295690
Jaroslav Ruzicka,8,79,171961,78,226827
lemon lemon,8,79,330335,73,213850
NEILL CAIGER,8,79,15378,66,31574
Kristian Kirilov,8,79,1477381,63,139613
BASIL AYYUB KHAN,8,79,55661,63,348594
Såmund Vågsland Gonsholt,8,79,1396088,62,453226
Hart Crane,8,79,5529996,61,8020
Fabio Da Canal,8,79,664909,61,213188
Stephen Pearce,8,79,1554298,61,242798
Pranjal Bhawal,8,79,6780960,61,1560685
Jake Kirkham,8,79,29151,54,175296
Paul Grainger,8,79,388824,54,396692
Rashank Kuckreja,8,79,51516,54,1314513
The Man,8,79,178058,52,604528
Jogintas Visockas,8,79,1998174,52,730626
Wayne Hill,8,79,715939,51,127601
Joe Perch,8,79,6438723,51,1578299
Gordon Ryan,8,79,904109,44,892801
Daniel Mensah,8,79,135991,37,3251552
Mulky Panji,8,79,5699983,34,3053423
Bhas S,8,80,37256,77,185304
Sushant Garg,8,80,2102507,74,134961
Stephen Kovassy,8,80,546442,73,61208
Guy Perry,8,80,2774151,70,833520
Jacob Klos,8,80,5183878,68,381471
Shyat Lemoshira,8,80,7357246,67,229873
Łukasz Maciaszczyk,8,80,20221,64,284000
reduanr rahman,8,80,3476544,62,145601
Will Donald,8,80,725010,62,1303772
Emin Afandiyev,8,80,5503246,60,1152113
Luísa Gonçalves,8,80,6066376,59,445712
Neno Kuduz,8,80,301243,55,477623
Vik Babber,8,80,130376,55,607629
Pavel Schkolnikov,8,80,3151070,48,400425
Sasha Vaksman,8,80,1957556,48,1223532
Tristan Schmitt,8,80,384202,46,955390
Ukponahiunsi Osamede,8,80,290878,42,1301010
David Wheatley,8,80,382303,40,3965256
Damien Clauson,8,80,7105644,36,1508723
Riley Soogun,8,80,4369404,22,6355074
Nick Penwarden,8,81,378278,78,12093
Mark Noble,8,81,142302,73,51466
James Day,8,81,1834719,69,140077
George Holley,8,81,1123712,67,1220016
Yomi Oye,8,81,1417419,64,144634
Tom Mullen,8,81,600508,63,304130
Aaron Donaldson,8,81,172366,63,1037378
Ron Goldberg,8,81,10911,60,1288408
ANTONIS XANTHOU,8,81,3078,59,553867
Hariyan Ross,8,81,1752968,57,4439345
Runar Handegard,8,81,1214994,55,207239
Jeremy Pedro,8,81,428926,54,282225
Orestis Georgiou,8,81,113425,54,1759438
Max Johnson,8,81,1028677,51,360479
Vijay Surapreddy,8,81,3401302,51,2850546
Andreas Berg,8,81,5648142,51,3184268
Razer Resnick,8,81,111055,50,884758
Gareth Butler,8,81,108406,49,2823707
nicola parini,8,81,36950,39,3226042
Divyajeet Chauhan,8,81,8687797,28,8203352
Ray Lund,8,82,39862,79,35794
Imam Shanto,8,82,6524294,66,250820
Safwat Hatem,8,82,675163,66,479217
Jamie Gilmore,8,82,55532,66,605755
Fraser Daun,8,82,6157702,65,415371
Charlie Andrew,8,82,280961,63,1290072
Chris Winship,8,82,1743,61,23617
Raphael Miller,8,82,268128,60,1281508
Ⓕ︎Ⓡ︎Ⓐ︎Ⓝ︎Ⓒ︎Ⓘ︎Ⓢ︎ Ⓜ︎Ⓤ︎Ⓛ︎Ⓔ︎,8,82,29157,58,1260279
Paul Connell,8,82,254422,56,1547827
Kim-Tonny Henriksen,8,82,354280,55,190843
brian wood,8,82,327064,55,627858
Emmanuel Bukoye,8,82,227391,55,845291
James Russell,8,82,1137417,55,993072
Quintus Ogwado,8,82,172961,54,1219186
Tony Rivers,8,82,9008,52,1507374
Jimmy Halim,8,82,4988781,51,1728199
Adam Kopinski,8,82,74267,46,4159370
Sg Sgtvp,8,82,334200,42,6495288
Rich Setchell,8,82,5664384,26,7049657
YW Lee,8,83,627384,78,66648
Khummuan Guite,8,83,1744184,78,206219
Andrew E,8,83,4565757,67,1299419
Maddy Razor,8,83,1197967,67,2267474
Theodoros Amaxopoulos,8,83,2232503,66,22097
Nish P,8,83,7611611,65,348594
Rekaz Abulhamayel,8,83,15542,65,854020
Paul Castle,8,83,599927,60,1455994
safeer Ahmed,8,83,5781132,59,1733880
Tony Jones,8,83,1318621,57,1685581
Sammy Hawes,8,83,6767,56,1023661
Ben Wilkes,8,83,1569894,54,681841
Marcus Morris-williams,8,83,3833163,54,1349169
Simon Williams,8,83,85758,54,2638157
King Arturo,8,83,3723920,52,2415457
Henry Salami,8,83,3246454,51,3045411
Arunim Datta,8,83,625391,45,4689922
Brook McCandler,8,83,1372174,42,1391945
Adam Jayes,8,83,3387611,42,2691392
Yurik Haines,8,83,1420506,18,8404928
John Hartline,8,84,153363,76,19995
Paul Newlove,8,84,35508,70,270978
Nick Womack,8,84,1523201,69,252804
Chris Hooton,8,84,1975760,69,271804
Timmy Goodwin,8,84,95906,65,212006
Chris Irving,8,84,1730345,64,165675
Nuf M,8,84,39096,64,353467
Matt Bing,8,84,3815657,61,762806
Ralph Smith,8,84,1110986,59,215900
Matthew Wolmarans,8,84,6398143,59,639893
George Cockburn,8,84,95695,56,27859
Brett Doggett,8,84,30403,55,738792
Micka Singh,8,84,1386610,49,1252685
Alan Clarke,8,84,7970734,49,3398488
Knut Christensen,8,84,1411132,48,490929
Caz Leg3nd,8,84,917445,48,1308376
Mike Whitefield,8,84,524577,48,2303847
Theo Hutton,8,84,304864,46,1232690
Matthew Ruddock,8,84,806385,40,2911983
Kwaku Okoh,8,84,3101035,36,5606868
Merlin Iles-Jonas,8,85,330521,76,19555
Paul Pinnick,8,85,187256,69,110757
Ali Rawahi,8,85,4489,67,36519
Yavar Bates,8,85,6640677,67,78516
Mike Gallen,8,85,272518,67,87877
Paddy Burns,8,85,6430727,63,66418
Chris Newman,8,85,827513,63,183373
Syofwan Aldia,8,85,1711102,61,690571
Mayank .,8,85,5230138,60,377703
Eshan Toorabally,8,85,334310,58,397211
James Buller,8,85,265907,57,96381
Gemma Chierighini,8,85,2921757,55,652881
Bab El-Ehr,8,85,1870365,52,433065
Conor Carmody,8,85,4856902,52,2241043
Akshay Choudhary,8,85,3721156,51,197707
Karthik Viswanathan,8,85,6389,49,1183625
Jason Grant,8,85,7854592,45,4290483
Peter Lokez,8,85,892868,43,3824943
David Hewitt,8,85,8512,40,1482781
Mark Smith,8,85,4153491,38,2174078
Chris Webster,8,86,167748,72,86042
Les Jones,8,86,644936,67,311417
Daisy F,8,86,30515,63,716039
Derrick Kong,8,86,831354,61,99221
Glyn Francies,8,86,1915867,61,571008
Michael Kelly,8,86,4143,61,598159
Jim Caudwell,8,86,3493,60,131177
Steve Keech,8,86,7504192,60,998568
Jeff Sibei Satki,8,86,285141,59,490386
Simon Gervais,8,86,751947,58,227992
Febryansyah Aminullah Lubis,8,86,2594839,58,355412
Padraic Brennan,8,86,7468,58,1222599
Joice Joseph,8,86,120801,57,126931
Shehab Sujaet,8,86,3853527,57,2213640
Nikhil Narang,8,86,14283,52,1742794
Donald Macinnes,8,86,177009,51,194391
Boris S,8,86,1612405,49,1000458
Youssef Hamsass,8,86,4664933,46,2249343
Joris Schuit,8,86,1532691,45,4192420
Chris Paprotny,8,86,407220,37,2131723
Dann Babatunde,8,87,6099777,78,2206038
aditya doshi,8,87,656950,76,44494
Petr Truhlar,8,87,617339,73,225379
Max Askew,8,87,324254,70,76448
Colin Nicholson,8,87,258658,69,183073
Andre Minnaar,8,87,256468,67,273306
Rory Danagher,8,87,7220158,67,1704586
Iftekhar Hussain,8,87,786640,62,637297
Mark Whittle,8,87,284923,61,537440
Jamie Meikleham,8,87,21139,61,711181
Lee Clements,8,87,2381832,60,3261870
Fahim Ahmadi,8,87,390543,56,2194978
hakan gulec,8,87,497786,54,313232
Steven Chukwukaelo,8,87,790318,53,2429210
Aladetan Precious,8,87,4003271,51,3244690
Kristian Holden,8,87,1223907,42,5620949
Patrick Cobbold,8,87,944147,39,6971835
Alan Buttery,8,87,7665820,37,7433507
Kwame Kusi,8,87,1685031,36,5614981
Osman Osman,8,87,5422148,17,7393429
Fábio Luz,8,88,199843,76,35961
Mick Barker,8,88,114729,69,77378
Mark Jeffs,8,88,2485424,69,926460
Oliver Dean,8,88,1918832,67,598759
Ian Finlay,8,88,410627,66,29852
Tim McMahon,8,88,48242,63,192434
Dingwen Huang,8,88,6356305,61,853109
Simon Lainez Svensson,8,88,124207,60,666622
Jeol Efthimiou,8,88,1952713,59,1063149
Kiril Petrov,8,88,5568180,58,219681
Akshay Lal,8,88,4765752,58,480541
Lee Burnham,8,88,658000,55,678439
Maciej Pinkosz,8,88,44309,52,348594
Peter Bond,8,88,363331,52,882656
oliver kendall,8,88,138562,51,1203819
Sebastian Lüba,8,88,6396840,50,723823
Vanessa Collins,8,88,1201747,48,720301
yassine lechguar,8,88,1783897,42,3257494
Ettie Holland,8,88,6618775,38,2484551
Kai- Samba,8,88,1266459,36,2713546
Greg O'Neill,8,89,20212,71,210059
gordon Levett,8,89,27709,70,442939
Lee Devenny,8,89,24458,68,227992
Scott Bibby,8,89,15632,68,272802
Leif Inge Gruner,8,89,2061000,65,78114
hasrul rasyid,8,89,39787,63,660142
Stephen Hughes,8,89,1644816,62,479946
Susie Nutter,8,89,1040898,62,644098
Tran Ngoc Tuan,8,89,77463,61,590788
Muhammed Muhammed,8,89,5682687,60,363044
Ruan Jooste,8,89,578871,58,264590
Gilbert Owusu-Gyamfi,8,89,20745,55,422357
Gee Moore,8,89,3208984,51,2523227
Olve Engelsen,8,89,386627,49,573432
Yash Soni,8,89,5015160,49,1773839
Kwamena Botsio,8,89,2063352,46,1834148
Ivaylo Georgiev,8,89,2159638,45,2031438
Aidan Doyle,8,89,4806353,43,166533
Philip Parkin,8,89,2794467,42,1821001
Enrico Bacchi,8,89,9842,40,1061083
Jamie Record,8,90,2523702,96,25303
Neil Lukha,8,90,5312739,78,256576
Dinny O hEallaithe,8,90,3950324,75,432566
Benjamin Okereke,8,90,3580188,71,1629506
Michael Galbraith,8,90,3915363,66,1055021
ashraf salem,8,90,7185370,66,1385002
christopher Lo,8,90,1156482,64,1437996
Christiaan Barnard,8,90,589797,60,116918
george bartlett,8,90,2876820,60,2557607
Dominic McElnay,8,90,5556008,57,3722195
Thee QUEEN KASY,8,90,1022174,54,3087257
Iñi Ayerdi,8,90,656144,51,2989276
Mark Ward,8,90,3204400,51,3537513
Dan Wells,8,90,4729029,51,4690206
Amol Chavan,8,90,543509,48,3479402
Scott Innes,8,90,1038385,48,4452824
Raghav Khandelwal,8,90,4510317,45,4700633
Agung Setiawan,8,90,7123083,40,3708007
Amey Mulik,8,90,6325355,30,8640540
Emma Cookson,8,90,8218871,27,9049360
Dan Jennings,8,91,2009190,78,740174
Jim Scussel,8,91,654398,72,624610
Danijel Dravinac,8,91,1659037,72,929801
Lukester Owens,8,91,109711,68,982824
Jordan Northwood,8,91,6511655,65,67459
Nipsey Snipez,8,91,571708,63,1654955
David Arthur,8,91,248387,62,968081
Deleted Player,8,91,3314635,61,0
Mohamed Khalil,8,91,197111,61,1829432
Sami Osman,8,91,299071,58,2025644
Ryan Goldschlager,8,91,2503087,57,1337426
Roy O'Hara,8,91,3208248,53,1312819
Rickhard Alén,8,91,211517,49,1515731
Miles Humphrey,8,91,581851,49,1766823
Brad Bailey,8,91,2719967,49,3920039
Kristy Laubscher,8,91,8101586,47,1709413
Tom Egan,8,91,3236108,44,1842634
V.E. Stoddard,8,91,5119545,42,3976165
Jay Brown,8,91,426159,41,4875818
Viradh Vithal,8,91,222348,34,4281473
Dipayan Biswas,8,92,2815127,72,97174
Fabron Calvin Julian,8,92,5335377,71,1007369
Ayan Santosh Kumar Bajpai,8,92,29148,69,452948
Chris Mizzi,8,92,21669,69,657633
Jay Grant,8,92,328860,69,713169
Mark Conway,8,92,196401,64,408283
Wojciech Łydka,8,92,1218944,64,1111486
Nathan Brown,8,92,2275916,63,1642935
Silas Hogg,8,92,1862238,61,651340
Wiji Raharjo,8,92,3090984,60,728739
John Bartimeus,8,92,89555,58,1775959
Gary Jackson,8,92,176613,56,2259604
Phùng Duy Thành,8,92,253519,55,464502
Mario Maric,8,92,51782,51,1506827
Geoff White,8,92,1596799,49,3697899
Adrian Hudson,8,92,791060,48,1576181
Aiden Finn,8,92,441836,47,2582808
Mihkel Heinaste,8,92,2010719,45,4696948
Andrew Wakefield,8,92,4147798,32,3423162
Brian Sanders,8,92,1764927,30,3480994
adel albassam,8,93,2526873,85,482412
Vidar Einlien,8,93,26349,81,38726
Matthew Taylor,8,93,298580,68,299927
Johann Birkeland,8,93,1066267,67,43651
Box2Box Football,8,93,370643,67,235176
petter knudsen,8,93,2220920,64,271804
Jonathan Morse,8,93,325491,64,622590
Rory Wagstaff,8,93,5410,63,204373
Coyell Herbert,8,93,5551684,54,580768
Graham White,8,93,389109,53,1748772
Kay G,8,93,73177,52,436728
mas beye,8,93,2199964,52,956780
Randal Stephens,8,93,244264,52,2268719
Seanpaul Walsh,8,93,6102497,48,555567
Patrick Lau,8,93,3462241,47,1721423
Lewis Blenkinsop,8,93,3797991,46,2376651
Rob Frank,8,93,44183,44,4882704
L'nghi Kota,8,93,73848,44,4901065
Roma M,8,93,5544811,40,4725370
Tharfeed Ahmed Unus,8,93,891779,34,2249343
Abhishek Patil,8,94,8024,71,104749
Kalman Fortoloczki,8,94,1577858,66,677743
Vicente Madrid Pérez,8,94,2025251,64,73700
Jeroen Jebbink,8,94,126060,64,538031
Rich Clark,8,94,117065,63,504024
Moaaz Essam,8,94,370201,61,228371
Ian Hutchins,8,94,856858,60,635460
Christopher Harris,8,94,725607,60,1578859
Andrew Trew,8,94,35895,59,290328
Fish .,8,94,98675,58,893395
Daniel Redmond,8,94,5510883,57,911906
John Payne,8,94,349088,54,357620
Elliott Beveridge,8,94,194044,54,515882
Joakim wist Larsen,8,94,3836739,54,673473
Michael Llowarch,8,94,270502,53,661043
Kevin Puffette,8,94,5355,51,1228363
Gavin Marco Hermosa,8,94,120925,49,1477055
Debansu Bhattacharya,8,94,81792,48,4409599
lightskinned Daniel,8,94,3005210,41,2738466
Samuel Chong,8,94,214805,41,6149206
Gary Whitaker,8,95,4833,84,5656
Jack Barlow,8,95,13450,70,116918
adam jones,8,95,180593,68,62877
Marko Škarica,8,95,479995,66,347697
Marv S,8,95,61859,61,530780
John Watts,8,95,1279574,58,36323
Matthew Steer,8,95,78771,58,907685
Alex Dimitrov,8,95,4607769,57,196450
N Kemp,8,95,117338,57,536274
Agus Bentlage,8,95,828436,56,730899
Toby Wilson,8,95,372771,55,160954
Daniel Bude,8,95,2085192,53,100347
Trent Tootell,8,95,546896,53,374159
Anh Ton,8,95,30660,52,2475949
Luke Brittle,8,95,622389,50,992298
Roy lagend,8,95,5585970,48,2854359
Rameez Zulfiqar,8,95,3827741,48,3554421
Deleted Player,8,95,4133380,47,0
MARK FORDER,8,95,141509,46,1261603
Derek Scott,8,95,2009688,42,1449954
Nicky Chow,8,96,27980,80,4883
FPL Giraffy,8,96,450145,75,24893
Ali Ahmad,8,96,1159854,70,36959
Rahul Singh,8,96,81778,66,113753
Carl Walls,8,96,5580290,66,986139
Matt Lane,8,96,642236,64,102132
Dean Franklet,8,96,3492330,63,111025
Euan Begley,8,96,119828,63,144795
Barry Walshe,8,96,5629010,60,1630107
Simon Keable,8,96,2030063,59,271804
Marty Holroyd,8,96,739974,57,311037
Simon Jones,8,96,168378,54,758378
Paul Mowbray,8,96,198239,49,450543
Mark Reid,8,96,2202119,49,1273619
saiful islam,8,96,2993850,48,2075702
Matthew Cullis,8,96,486426,46,628344
Mehmet Kadir Karadeniz,8,96,23793,46,774737
mozafa mozafa,8,96,7198115,40,3377827
Reetesh Jhurree,8,96,4944363,39,2905057
Daniel G,8,96,25647,36,3277740
David Pert,8,97,178386,77,4596
Nanda Z. Harisma,8,97,4340045,70,38810
Scotty Boy,8,97,473644,68,197966
Graham Sharp,8,97,59261,66,335937
Paul Hunter,8,97,8054,64,49200
Vasanth .,8,97,21757,64,220229
Izzuan Ahmad,8,97,29586,63,264590
Brendan Wilson,8,97,3641398,63,1030585
Edward Campbell,8,97,1948071,61,440892
Mohamed Faris,8,97,705199,60,274429
Ivaylo Mutsankiev,8,97,33438,52,1209163
Mohd Zulfikri,8,97,21681,52,2281892
Stevie K,8,97,2638298,51,961766
Andy Khan-Craig,8,97,851748,50,1717473
Andrew Starforth,8,97,73274,49,2610357
Georgia Moody,8,97,2336008,49,4581386
Jeandal Felix,8,97,744739,48,2238375
Anthony Palladino,8,97,2407975,43,991532
Kris Watkins,8,97,4961605,42,845682
LELIA ENRIGHT,8,97,217702,36,3217006
pgkhairule pgbahrin,8,98,1183586,72,129772
Tom Simkins,8,98,2168,72,167886
Jonathan Ford,8,98,31182,72,347105
John Webb,8,98,44172,70,104042
Jaehun Kim,8,98,274456,66,176633
ROMIT SEN GUPTA,8,98,2936135,64,200717
Marcus Posner,8,98,3032851,64,312107
Aodh Maguire,8,98,2804433,63,467094
Phạm Duy Thành,8,98,275186,63,1743371
Gareth Yore,8,98,3871766,60,268880
Gavin Irving,8,98,3027995,60,519871
Michael Edward,8,98,5054366,57,1060259
Ellie Knight,8,98,6531526,55,1445000
Shahaab Bhanji,8,98,6062838,54,782534
james manson,8,98,3145838,52,1572096
Steve Watts,8,98,7825802,47,621955
Souvik Ghosh,8,98,971199,39,1052544
Tuukka Kukkola,8,98,901545,35,1338369
Marko Alenius,8,98,181307,34,987700
Godfrey Mundembe,8,98,1645750,34,5704088
Tomasz K,8,99,428377,88,18501
Will Jameson,8,99,21587,80,161140
Jakob Persson,8,99,7643,72,133637
Richard Moir,8,99,5528975,71,14719
Aamir Khalil,8,99,4226821,71,133873
Amber Chase,8,99,19876,69,183140
Graeme McCarthy,8,99,163373,63,574047
Kelvin Goh,8,99,9793,59,154779
Maite Irizar,8,99,654892,57,569804
Lawson Ikuru,8,99,128071,56,2258657
Brian Thompson,8,99,247923,55,1255914
Javed Jaggassar,8,99,7860535,55,2042031
Tony Gates,8,99,1012167,48,594847
Charlie Fogden,8,99,294223,48,1214396
anthony appell,8,99,1077055,47,1701875
Mohamed Elkholy,8,99,9543661,47,2980765
Jody Amsterdam,8,99,12257,43,1972955
dowayne neft,8,99,4968914,40,3947527
Icham Joker's {SM},8,99,1867493,34,5071508
Muslim Hosni,8,99,8201485,27,8184967
Hayley Lines,8,100,24107,68,359843
Michael Miller,8,100,1422375,66,347285
Zayn ali,8,100,7219,64,242798
mhmdmhdi Mirzamhmd,8,100,138477,63,93730
Mark Walker,8,100,1062853,63,175296
Jake Atkinson,8,100,3589666,63,707093
Toby McFarlane,8,100,12552,62,823200
Chris Hallett,8,100,279086,61,588370
Pete Graham,8,100,284325,61,1076248
John Moir,8,100,2479498,60,264279
James Graham,8,100,320639,60,650992
Thushan Mohan,8,100,4420003,60,750379
Steve Willetts,8,100,2460656,58,836069
Michael Howard,8,100,663079,57,601241
Dennis Perez,8,100,179444,52,1131871
Jackie Chung,8,100,907686,52,2590075
Kenan Grbic,8,100,1433402,51,181436
Chris Moore,8,100,909768,47,198854
Giannis Nikola,8,100,413521,42,720569
Scott Waite,8,100,492703,20,3070218
aidan mernagh,8,101,2703951,71,122480
Bang Irwan,8,101,1438770,69,28986
Ho Yin Chan,8,101,28566,69,48456
Sean Boyle,8,101,3898871,67,105944
Iain McDonald,8,101,110487,66,1144102
Eyob Benti,8,101,3311025,64,988495
Harry Silverman,8,101,679705,62,163827
Stu Dunlop,8,101,595187,61,655894
Nicola Steatham,8,101,101883,61,1848243
Mark Dawney,8,101,2655,60,810908
Alex Titov,8,101,3141330,59,1039679
Adam Cooper,8,101,10426,57,1213655
Barry Lloyd,8,101,392142,55,363992
Mr Bad Example,8,101,1010359,54,435525
Paul Ashton,8,101,270083,53,613426
Jamie Tanner,8,101,570079,45,851230
Canberk Taskiran,8,101,6955571,42,5694028
Panayiotis Panayiotou,8,101,8632607,42,6054508
Pantaleon Anani,8,101,426944,37,5388022
Steven Edwards,8,101,2389320,36,3692365
WF Smith,8,102,390909,84,291205
Louie Easton,8,102,9892,75,210059
Olav Yoo,8,102,4511272,74,40733
Brian Hatton,8,102,1252981,67,32200
Hariri Ai,8,102,727217,67,58522
Dhanush MN,8,102,200548,67,523702
Martin Porter,8,102,189387,64,682482
Paul Wilkins,8,102,380118,63,69722
Harsh .,8,102,44968,61,97174
Imie Jamal,8,102,5873603,60,843062
FC CrisTeam,8,102,4242266,55,862776
Leo Garcia,8,102,1687355,53,419343
Femi Alabi,8,102,6162004,50,638228
Paul Lami,8,102,2045398,49,1906532
Ryan Farrugia,8,102,830174,49,2040389
A Little,8,102,1362052,48,2144327
Yassin Salami,8,102,1639129,46,1978867
Gerron Thomas,8,102,3833479,40,2189598
Per E. Sylte,8,102,441872,34,2835894
Nikitas Katsanakis,8,102,4235136,24,5679914
Stian Lundeby,8,103,3101353,76,110403
Jürgen Wendelen,8,103,2088438,73,260792
Yingsak Vanpetch,8,103,1295485,72,182197
Andrea Latini,8,103,11018,69,102132
Goran Medenica,8,103,1840,69,195144
Tommy Hudin,8,103,681888,65,270603
Aswandit Giri,8,103,3352281,63,489463
Shane Ramsey,8,103,1745775,60,314826
John Liriotakis,8,103,748304,60,525811
Elliot Irvine,8,103,57462,54,1389299
Phil V,8,103,5681,51,282122
rodwyn hughes,8,103,3712811,51,283124
Joe Leung,8,103,1395898,51,541792
Saad Alkhalid,8,103,1692980,51,1211907
Pedro Silva,8,103,2543447,51,4698617
Joe Arthur,8,103,7639859,51,5549504
Peter Sedgley,8,103,735301,48,1763353
Joseph Dickens,8,103,769538,42,1953452
Jeremy Lucas,8,103,638494,42,3185655
Wilson Esiri,8,103,882821,39,1973574
Elvar Sigurdsson,8,104,1785070,81,2656
Adam Cully,8,104,1712,75,150935
Fuad Ahmed Tanmoy,8,104,7354529,72,152641
Allan Crocker,8,104,776764,70,179612
Khachatur Hakobyan,8,104,3107348,69,882656
shavinder singh,8,104,522316,66,587546
